   5.6000000e+02   8.0000000e+01  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   6.6000000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9876694e+00   1.2500000e+02
   9.1000000e+02   6.0000000e+01  -3.5900000e+01   1.4450000e+02             NaN             NaN             NaN   6.0900000e+01   8.9000000e+00             NaN   1.0000000e+00   5.0000000e+00   1.2600000e+02
  -4.9000000e+02   8.0000000e+01  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   4.2700000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9980767e+00   1.2700000e+02
  -6.0000000e+01   1.0000000e+02  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   4.4800000e+01   7.8000000e+00             NaN   1.0000000e+00   4.9983840e+00   1.2800000e+02
   5.3000000e+02   1.0000000e+02  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   5.5900000e+01   3.9000000e+00             NaN   1.0000000e+00   4.9880557e+00   1.2900000e+02
   9.6000000e+02   7.0000000e+01  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   5.4800000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9983076e+00   1.3000000e+02
   1.0000000e+03   1.2000000e+02  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   4.1700000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9983076e+00   1.3100000e+02
   1.1850000e+03   6.5000000e+01  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   4.3800000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9919842e+00   1.3200000e+02
   1.5500000e+03   7.0000000e+01  -3.5830000e+01   1.4442000e+02             NaN             NaN             NaN   6.5900000e+01   3.6000000e+00             NaN   1.0000000e+00   4.9925912e+00   1.3300000e+02
   1.7180000e+03   2.3800000e+02  -3.5900000e+01   1.4450000e+02   2.1000000e+00  -6.7400000e+01   3.8000000e+00             NaN             NaN   1.0000000e+01             NaN   4.9930549e+00   1.3400000e+02
   1.7350000e+03   2.2000000e+02  -3.5900000e+01   1.4450000e+02   2.1000000e+00  -6.7400000e+01   3.8000000e+00             NaN             NaN   1.0000000e+01             NaN   4.9930549e+00   1.3500000e+02
   1.8450000e+03   1.0500000e+02  -3.5900000e+01   1.4450000e+02   1.6000000e+00  -6.4700000e+01   3.2000000e+00             NaN             NaN   1.0000000e+01             NaN   5.0000000e+00   1.3600000e+02
  -5.8700000e+02   1.9000000e+02  -3.5900000e+01   1.4450000e+02  -4.9000000e+00  -5.2800000e+01   3.2000000e+00             NaN             NaN   1.0000000e+01             NaN   4.9985077e+00   1.4000000e+02
   6.3400000e+02   2.2400000e+02  -3.5900000e+01   1.4450000e+02   6.4000000e+00  -6.1500000e+01   5.2000000e+00             NaN             NaN   1.0000000e+01             NaN   4.9912322e+00   1.4300000e+02
   1.0280000e+03   1.4000000e+02  -3.7500000e+01   1.4550000e+02  -1.3600000e+01  -5.5700000e+01   6.6000000e+00             NaN             NaN   1.0000000e+00             NaN   4.9983758e+00   1.4400000e+02
   1.0330000e+03   2.4900000e+02  -3.5900000e+01   1.4450000e+02  -1.5600000e+01  -5.0900000e+01   5.5000000e+00             NaN             NaN   1.0000000e+01             NaN   4.9984384e+00   1.4500000e+02
   1.0530000e+03   1.5700000e+02  -3.5900000e+01   1.4450000e+02  -1.5600000e+01  -5.0900000e+01   5.5000000e+00             NaN             NaN   1.0000000e+01             NaN   4.9935137e+00   1.4600000e+02
